1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,9,1,25,763,234,218,29,0,924,564,301,1981,0,0,10325,256,225,280,279,1198,1633,41,32,37,41,8,20,174,213,22,35,5,52,20,43,0,1,1,29.6,1,10,1,65,0,45,0,0,30,0,0,8.24E+03,0,93.7,0,4,0,4,150,82.7,17.3,1.45,158,2,1,3,4,7,0,2,3,4,0,0,3,4,4,3,3,3,1,3,3,5,18,3,0,1,2,5,1,2,2,78,1,1,1,0,3,1,1,1,4,0,0,0,0,1,0,0,0,1,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,1,1,1,1,28,6,13,1,7,3,0,5,1,1,0,0,0,1,14,225,107,97,31,0,337,189,105,692,0,0,3026,85,66,118,100,541,291,40,29,15,12,0,3,62,93,11,16,5,31,12,15,0,1,1,30.2,1,3,1,16,0,7,0,0,7,1,0,743,0,95.3,0,3,0,4,44,82.3,17.7,1.34,25,1,1,1,1,2,0,1,0,0,3,0,2,0,2,3,2,1,1,1,0,1,0,1,0,1,2,1,1,0,1,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,no
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,2,0,2,4,0,1,0,0,0,1,0,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,1,0,1,0,0,0,0,0,0,0,0,0,0,100,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,10,0,0,12,25,2,1,15,2,1,0,9,0,1,32,600,353,351,35,4,892,539,80,1889,0,0,7053,260,216,296,274,1348,879,47,25,43,44,17,13,179,235,17,55,5,95,7,77,0,1,1,30.1,1,4,1,111,0,2,0,0,4,0,0,5,0,99.7,0,5,0,11,5,83.2,16.8,1.42,56,4,5,3,5,23,0,3,0,2,5,0,7,3,5,4,3,6,1,5,1,3,33,3,0,1,0,2,0,2,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,2,0,2,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,5,5,4,0,5,2,0,2,0,0,4,2,0,2,2,6,3,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,87.5,0,1,0,0,1,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,333,86,84,27,0,610,362,89,1178,0,0,3604,186,105,257,197,787,738,43,14,10,29,0,6,119,143,10,16,5,21,11,12,0,1,1,25.7,1,4,1,5,0,1,0,0,4,0,0,61,0,99.6,0,4,0,3,6,82.7,17.3,1.42,51,0,1,1,0,6,0,0,0,0,0,0,1,1,0,0,1,1,3,0,1,0,9,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,no
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,1467,102,91,29,0,1776,974,981,3701,0,0,19686,520,376,538,574,2379,2189,40,184,21,83,0,24,452,642,40,11,5,25,53,12,0,1,1,29.7,1,15,1,10,0,80,0,0,64,0,0,1.43E+04,0,94.3,0,5,0,4,249,81.9,18.1,1.65,74,0,1,3,0,5,0,2,1,2,1,0,1,2,1,1,0,1,0,2,0,1,8,1,0,0,1,3,0,1,0,109,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,no
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,7,4,0,2,3,0,2,0,0,0,0,0,1,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33.3,0,0,0,0,0,1,0,0,0,0,0,3,0,80,0,0,0,0,0,55.6,44.4,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,94,17,29,13,31,2,3,120,8,1,1,1,17,1,28,541,283,279,33,0,860,544,308,1838,0,0,9299,268,202,315,290,1418,1571,49,53,48,33,27,16,279,337,11,48,5,70,17,62,0,1,1,33.3,1,4,1,64,1,21,0,0,27,0,0,7.10E+03,0,95.3,0,6,0,8,113,85.7,14.3,1.85,93,4,4,2,5,5,0,1,4,1,4,0,1,3,0,5,4,4,2,0,3,1,3,3,0,1,1,1,0,5,2,0,2,0,3,1,2,3,0,0,0,1,2,0,1,1,0,1,0,1,yes
0,0,1,1,1,1,211,63,117,20,110,0,0,59,2,1,0,7,0,1,33,909,382,366,33,12,1350,660,2452,2785,0,0,12819,395,295,340,492,1421,3898,39,127,67,64,0,22,270,432,30,74,5,109,85,68,0,1,1,26.2,1,7,1,107,2,121,2,0,81,0,0,2.10E+03,0,93.6,0,5,6,6,161,84.1,15.9,1.39,321,6,5,3,6,35,0,5,4,93,1,0,4,7,0,12,4,9,4,2,2,2,22,1,0,1,1,5,1,2,3,63,2,1,1,0,0,0,1,1,1,1,0,0,2,0,0,2,0,2,no
1,1,1,1,1,1,3,24,20,10,38,2,0,9,1,1,1,3,41,1,23,687,258,250,33,1,1250,628,1145,2761,0,0,7325,299,263,316,396,1274,3341,45,117,35,58,25,11,314,460,18,50,5,67,65,62,0,1,1,26.6,1,12,1,55,0,38,0,0,27,4,0,2.72E+03,0,97.7,0,6,0,1,56,82.4,17.6,1.42,290,1,2,1,2,19,0,3,2,33,2,0,1,3,3,22,4,2,4,0,2,2,142,0,0,1,0,6,1,2,0,26,2,0,2,0,0,3,1,2,1,1,3,3,1,1,1,1,0,1,yes
1,1,1,1,1,1,71,52,53,59,153,1,10,170,22,1,1,21,52,1,31,1102,232,224,33,14,2028,901,952,4365,12,12,13950,537,407,424,661,2254,5255,37,155,29,90,70,32,619,810,29,28,5,48,82,47,0,1,1,28.1,1,12,1,64,4,24,4,0,52,0,0,1.80E+03,0,98.1,0,8,3,5,101,83.8,16.2,1.77,349,4,6,4,1,22,0,8,1,14,3,0,3,3,0,19,1,2,3,1,2,3,302,2,0,1,3,3,1,4,1,0,2,0,3,0,0,3,0,0,0,1,0,2,0,1,0,1,0,0,yes
1,1,1,1,1,1,213,59,101,35,153,10,1,71,9,1,1,22,59,1,20,755,117,122,33,19,1454,614,527,3110,27,27,7554,409,316,252,494,1301,2329,69,128,17,67,46,16,392,536,17,16,5,21,77,13,0,1,1,28.2,1,11,1,18,2,3,12,0,6,8,0,44,0,99.7,0,5,6,0,9,81.3,18.7,1.47,96,2,2,2,0,16,0,1,3,3,5,0,0,0,1,8,0,1,1,1,1,2,10,2,0,1,1,0,0,2,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,703,225,237,24,0,1063,560,374,2062,0,0,9751,311,252,291,375,1283,1336,46,33,29,60,0,14,227,272,16,46,5,54,44,44,0,1,1,31.6,1,7,1,65,0,131,0,0,66,0,0,3.18E+03,0,91.1,0,6,0,5,176,84.1,15.9,1.43,155,5,3,4,2,10,0,3,2,95,2,0,1,4,3,16,3,1,0,1,2,0,87,3,0,0,2,0,0,1,0,20,1,0,1,0,0,0,1,1,1,0,2,1,1,1,0,0,1,0,no
1,1,1,1,1,1,39,9,9,26,71,12,2,74,8,1,1,20,9,1,55,1278,396,369,33,13,2339,916,676,4515,9,9,14689,696,496,392,790,2017,4317,39,88,56,99,28,32,668,811,27,71,5,114,53,96,0,1,1,31,1,13,1,85,2,10,3,0,16,0,0,4.90E+03,0,98.9,0,7,0,10,66,83.9,16.1,1.56,338,5,3,3,5,50,0,4,4,0,7,0,6,2,2,33,4,6,6,1,1,3,121,2,0,1,1,1,1,1,4,0,3,2,0,2,3,1,0,0,2,1,0,1,1,4,0,0,0,1,yes
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20,499,84,76,25,0,864,434,394,1648,0,0,5054,247,132,285,291,671,964,41,60,12,46,0,12,175,246,8,5,5,20,39,10,0,1,1,30.6,1,7,1,12,0,38,0,0,12,0,0,1.35E+03,0,94.9,0,4,0,2,98,81.1,18.9,1.34,63,0,1,1,2,11,0,1,0,11,1,0,0,2,0,4,1,0,1,1,0,0,4,1,0,1,2,3,1,0,1,22,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,no
0,0,1,1,1,1,8,8,16,5,16,2,0,21,1,1,0,3,0,1,34,416,273,271,27,0,656,358,167,1266,0,0,4923,189,113,216,206,763,854,43,34,40,36,0,8,156,192,9,51,5,74,14,50,0,1,1,29.6,1,7,1,71,0,0,0,0,2,2,0,1,0,99.8,0,4,0,8,3,80.6,19.4,1.47,22,4,0,4,2,2,0,3,1,0,0,0,3,3,0,3,2,3,0,0,3,1,1,1,0,1,3,1,0,3,1,36,1,2,3,2,0,0,1,1,0,1,0,0,3,0,0,0,1,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,904,350,348,34,0,1469,791,622,3048,0,0,13683,391,322,469,464,1562,2231,44,123,41,81,0,19,423,585,25,51,5,93,39,72,0,1,1,28.1,1,11,1,114,0,57,0,0,83,0,0,2.58E+03,0,94.1,0,6,0,6,226,84.5,15.5,1.4,230,3,3,8,5,34,0,3,3,4,1,0,2,5,1,31,5,3,3,2,5,3,58,3,0,1,2,1,0,1,2,0,1,1,3,2,1,0,0,0,3,1,0,0,1,3,0,3,0,0,no
1,1,1,1,1,1,179,71,82,36,130,9,2,95,13,1,1,14,45,1,44,1021,274,261,40,9,1678,758,513,3463,23,23,12994,524,353,364,567,1888,2451,39,103,49,86,24,23,467,597,35,38,5,78,37,59,0,1,1,29.3,1,17,1,44,5,26,0,1,107,0,0,8.32E+03,0,94.7,0,6,0,4,264,82.8,17.2,1.53,211,4,4,3,1,26,0,4,2,0,2,0,2,1,2,6,3,2,2,1,1,1,85,2,0,1,3,2,1,3,3,26,1,1,1,0,1,0,1,2,0,0,1,1,0,4,0,2,0,1,yes
1,1,1,1,1,1,64,8,8,10,23,2,2,27,7,1,1,2,31,1,33,428,240,249,37,3,648,396,146,1155,8,8,6897,177,143,219,195,1243,640,39,36,34,21,31,5,121,162,9,42,5,66,13,52,0,1,1,32.6,1,4,1,42,1,18,0,0,25,0,0,5.43E+03,0,96,0,3,0,4,57,81.5,18.5,1.52,23,1,1,0,3,5,0,1,4,0,2,0,4,2,3,5,1,1,3,0,1,0,0,1,0,1,2,1,1,2,0,20,1,1,1,0,0,1,1,1,0,1,2,2,0,0,0,0,0,1,yes
1,1,1,1,1,1,62,40,50,13,64,1,13,94,23,1,1,8,26,1,18,438,86,84,25,3,727,399,324,1330,26,26,4860,151,122,224,218,1229,816,34,51,17,26,15,14,110,189,8,10,5,23,42,6,0,1,1,30.6,1,4,1,10,6,22,0,4,4,2,0,3.26E+03,0,95.1,0,4,0,2,84,79.7,20.3,1.52,156,1,0,0,1,5,0,0,2,1,1,0,2,1,1,19,3,3,0,0,0,1,86,0,0,0,1,1,0,0,0,49,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,438,176,169,32,0,735,448,295,1549,0,0,5753,210,138,310,248,815,895,52,29,25,37,0,12,229,274,6,30,5,45,32,27,0,1,1,24.8,1,5,1,38,0,41,0,0,29,0,0,891,0,94.9,0,4,0,1,83,84.2,15.8,1.4,113,5,1,2,1,16,0,1,2,21,3,0,2,0,0,6,0,0,0,3,2,2,12,0,0,1,0,1,1,1,1,0,3,0,2,0,0,0,0,3,0,1,2,2,0,0,1,3,0,0,no
0,0,1,1,1,1,2,24,36,19,54,0,1,83,1,1,0,8,0,1,46,1121,431,420,31,3,1806,1008,1151,3957,0,0,15027,540,468,515,619,2049,4610,48,192,57,91,0,28,627,828,31,75,5,117,57,95,0,1,1,27.4,1,23,1,127,0,130,0,0,160,0,0,1.01E+04,0,92.2,0,6,0,9,359,84,16,1.42,279,2,5,2,6,8,0,7,1,62,7,0,3,2,1,20,6,7,4,6,6,3,91,2,0,1,2,7,1,4,5,24,1,1,0,1,1,0,1,2,1,1,0,1,0,0,1,2,0,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,465,197,187,28,0,817,365,169,1712,0,0,7144,260,111,254,282,923,1200,46,27,32,57,0,15,278,305,13,21,5,55,16,41,0,1,1,28.8,1,5,1,36,0,13,0,0,2,0,0,1.65E+03,0,97.2,0,4,0,3,61,85.5,14.5,1.47,125,4,0,1,2,0,0,3,2,1,5,0,0,2,1,6,1,2,2,0,1,2,68,0,0,1,0,1,0,0,1,0,2,1,0,0,1,0,0,0,4,1,1,1,0,0,1,0,0,0,no
1,1,1,1,1,1,25,17,20,9,38,1,1,19,3,1,1,7,31,1,32,553,203,185,32,5,849,572,175,1545,0,0,7258,283,169,350,294,1340,1454,39,18,22,37,25,12,158,177,13,37,5,58,11,35,0,1,1,30.4,1,9,1,45,1,36,0,0,17,0,0,5.74E+03,0,93.7,0,3,0,3,124,82,18,1.54,8,4,3,2,2,1,0,4,2,3,3,0,3,0,1,0,3,1,0,2,0,1,0,1,0,1,0,2,1,1,3,32,1,0,0,1,1,0,1,2,1,0,0,1,1,0,0,0,0,0,yes
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,740,255,238,27,0,1155,635,462,2235,0,0,10674,372,256,366,408,1631,2236,44,62,32,48,0,15,318,382,21,41,5,78,33,51,0,1,1,28.3,1,5,1,72,0,49,0,0,26,0,0,8.28E+03,0,95.3,0,5,0,3,120,83.9,16.1,1.39,94,5,4,4,2,2,0,4,3,18,2,0,2,6,2,3,2,3,6,0,1,0,12,2,0,1,0,1,0,0,1,23,1,0,0,2,0,0,1,0,2,1,3,0,1,4,0,2,0,1,no
1,1,1,1,1,1,178,73,89,49,153,4,7,120,17,1,3,21,48,1,18,502,145,151,34,9,827,511,354,1530,29,29,7403,213,154,262,262,1122,1012,34,31,18,29,86,8,172,214,16,18,5,32,41,29,21,1,1,31.5,1,15,1,28,5,34,1,0,22,9,8,5.84E+03,0,92.8,0,5,0,2,149,81.6,18.4,1.48,138,2,1,2,1,11,0,0,0,3,2,0,3,2,2,8,2,0,1,2,0,1,170,0,1,1,0,0,1,2,0,12,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,1,0,3,yes
1,1,1,1,1,1,84,32,32,15,83,8,1,15,6,1,1,11,32,1,19,1099,219,223,29,12,1752,963,428,3174,32,32,14095,567,403,478,623,2421,2065,42,74,25,93,16,29,315,400,18,38,5,48,44,41,0,1,1,32.7,1,8,1,67,0,68,4,1,70,6,0,9.03E+03,0,95.2,0,5,8,7,181,82.6,17.4,1.53,155,5,4,2,0,11,1,2,9,24,2,0,2,0,2,12,1,2,1,1,4,0,6,1,0,1,2,1,0,0,1,98,0,3,0,0,2,1,1,0,2,0,0,1,1,1,0,1,1,1,yes
1,1,1,1,1,1,97,49,50,20,92,2,6,53,8,1,1,10,49,1,34,1155,283,286,34,10,1872,773,802,3556,0,0,19236,455,387,361,593,2126,6948,37,91,43,91,25,25,334,508,20,49,5,76,82,55,0,1,1,28.8,1,14,1,68,0,65,3,0,40,3,0,1.43E+04,0,95.5,0,7,0,6,191,84.9,15.1,1.66,426,2,1,2,3,36,0,2,3,45,4,0,2,3,1,39,7,3,3,0,0,0,291,2,0,1,2,3,1,0,2,0,0,0,2,2,1,0,0,1,2,1,1,0,0,1,0,0,0,1,yes
1,1,1,1,1,1,57,43,43,24,99,0,0,113,1,1,1,11,43,1,28,1129,244,236,32,10,1903,944,1085,3848,0,0,18101,557,431,484,637,2108,3111,45,157,25,100,29,19,410,624,22,35,5,59,71,56,0,1,1,27.9,1,20,1,68,1,23,7,0,11,0,0,1.29E+04,0,96.9,0,9,4,4,161,84.5,15.5,1.49,365,7,2,2,2,41,0,1,2,5,3,0,1,0,3,9,3,5,3,2,2,2,208,1,0,1,1,3,1,2,0,0,1,0,0,0,2,0,0,1,2,1,2,0,1,0,1,0,0,0,yes
0,0,1,1,1,1,0,30,44,9,65,0,0,15,1,1,0,8,0,1,37,1223,419,416,30,8,1733,1025,810,3696,0,0,15675,501,508,483,566,2458,2553,67,109,49,98,0,28,462,611,26,76,5,96,55,83,0,1,1,30.1,1,11,1,144,1,59,7,0,42,0,0,1.21E+04,0,96,0,7,3,10,167,83.5,16.5,1.49,338,6,4,6,5,39,0,4,3,2,3,0,5,7,4,10,5,8,5,3,1,4,68,0,0,1,0,3,1,1,1,55,1,1,4,2,1,0,1,2,4,2,3,1,2,1,0,2,1,3,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,30,33,36,14,55,1,1,46,3,1,1,8,33,1,36,530,198,197,31,0,699,464,157,1373,33,33,6321,228,193,217,232,1185,2367,37,10,38,36,26,14,253,265,10,38,5,55,4,31,0,1,1,30.4,1,4,1,24,0,42,0,0,7,2,0,4.36E+03,0,94.6,0,7,0,3,76,80.6,19.4,1.5,22,5,2,2,2,2,0,2,0,3,0,0,0,0,2,0,2,4,2,1,2,0,23,0,0,1,0,1,1,1,1,26,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,yes
1,1,1,1,1,1,9,37,49,17,67,1,4,24,13,1,3,13,19,1,14,246,129,132,23,0,356,282,74,712,0,0,3051,126,81,173,132,536,533,59,14,16,21,28,3,87,106,3,19,5,28,5,22,12,1,1,29.8,1,4,1,35,4,20,0,2,2,2,2,2.42E+03,0,93.8,0,4,0,2,50,79.6,20.4,1.42,27,3,1,2,2,5,0,1,3,3,2,0,2,3,1,1,0,5,0,0,0,1,7,0,0,0,0,2,0,0,0,8,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,yes
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,21,405,199,184,28,0,673,363,399,1300,0,0,4809,183,140,199,211,1022,1008,42,47,20,33,24,10,72,123,19,28,5,60,14,47,0,1,1,28.1,1,5,1,55,0,16,0,0,15,0,0,1.57E+03,0,97.2,0,6,0,4,40,82.6,17.4,1.4,78,2,1,0,2,1,0,5,0,15,6,0,1,1,0,11,3,4,3,0,1,1,53,1,0,1,0,0,1,2,1,0,3,0,1,0,1,0,0,0,1,0,0,3,1,1,0,1,1,1,no
1,1,1,1,1,1,141,26,41,32,64,18,3,111,10,1,1,4,26,1,31,682,317,314,31,2,1225,613,330,2297,11,11,8502,350,256,307,399,1257,1630,58,82,38,53,50,19,275,370,20,43,5,79,42,77,0,1,1,30.5,1,7,1,97,3,14,0,1,64,0,0,4.56E+03,0,96.3,0,4,0,10,121,82.9,17.1,1.81,69,4,2,4,3,12,0,1,1,0,6,0,1,3,5,7,3,2,4,3,4,3,13,2,0,1,3,1,1,1,0,0,2,1,1,1,2,0,0,3,2,1,1,1,0,2,0,2,0,1,yes
1,1,1,1,1,1,69,30,31,41,121,0,2,106,9,1,2,26,17,1,36,879,492,504,36,22,1469,809,325,2757,0,0,13275,500,259,474,523,1906,6979,46,50,60,69,43,24,378,432,22,76,5,109,17,130,9,1,1,30.9,1,13,1,154,1,21,2,0,37,0,0,6.07E+03,0,97.4,0,4,0,12,94,83.5,16.5,1.69,74,5,5,4,5,2,0,7,3,8,6,0,4,6,1,4,8,4,5,3,2,5,61,3,0,1,6,3,1,4,4,7,3,0,2,0,2,3,1,1,2,0,5,2,1,1,1,2,0,2,yes
1,1,1,1,1,1,216,43,59,19,85,7,1,39,11,1,2,8,20,1,33,626,314,314,35,12,1034,593,269,2094,0,0,9892,358,243,325,387,1306,1169,48,72,44,46,25,10,249,333,13,68,5,74,26,68,23,1,1,26.6,1,9,1,66,2,56,2,0,26,0,0,7.79E+03,0,94.8,0,5,1,3,117,83.6,16.4,1.42,46,11,4,1,5,12,0,2,3,16,6,0,0,4,3,2,3,3,4,5,1,2,9,3,0,1,2,3,1,1,0,0,2,1,2,1,1,1,0,1,1,0,2,0,0,0,1,0,0,1,yes
1,1,1,1,1,1,57,13,16,39,93,7,4,44,15,1,1,23,7,1,38,852,475,461,27,14,1332,778,587,3084,3,3,10729,368,372,355,423,1407,1863,55,117,69,76,22,22,311,462,26,92,5,110,50,103,0,1,1,27.5,1,13,1,146,3,7,3,0,29,0,0,921,0,98.8,0,5,1,8,46,84,16,1.33,276,7,5,6,3,23,0,4,4,5,5,0,1,2,1,5,7,9,3,1,7,2,112,8,0,1,0,4,1,6,1,6,3,3,4,0,4,1,1,5,3,2,2,0,0,4,0,1,0,4,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,794,241,235,35,0,1373,737,314,3004,0,0,9620,435,381,356,476,1676,2351,47,45,35,64,0,23,535,589,22,46,5,69,30,46,0,1,1,29.7,1,8,1,51,0,54,0,0,51,0,0,2.47E+03,0,95.4,0,6,0,3,156,83.5,16.5,1.4,173,1,0,4,3,8,0,3,2,18,0,0,3,3,2,10,4,2,1,1,4,3,54,1,0,1,1,1,0,4,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,2,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,2,0,1,3,0,1,0,0,410,0,0,3,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33.3,1,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,97.5,2.53,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,553,409,404,33,0,1000,512,385,1842,0,0,5219,274,207,291,338,809,2067,47,46,57,47,0,10,188,240,15,87,5,97,51,103,0,1,1,29.7,1,6,1,104,0,69,0,0,60,0,0,1.34E+03,0,93,0,5,0,11,145,83.1,16.9,1.34,187,9,6,3,7,4,0,8,5,45,3,0,3,5,4,9,1,4,5,5,3,0,66,3,0,1,1,4,1,4,2,21,0,0,1,1,1,3,1,1,3,0,2,2,0,3,2,2,0,1,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,358,49,48,23,0,678,338,286,1517,0,0,3765,236,103,235,257,663,1385,35,40,10,29,0,5,222,270,9,1,3,9,14,0,0,1,1,28.7,1,7,1,0,0,26,0,0,11,0,0,784,0,96.1,0,5,0,2,62,84.1,15.9,1.41,55,0,3,0,0,8,0,2,1,3,1,0,0,0,1,6,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,no
1,1,1,1,1,1,66,5,8,15,22,4,1,15,6,1,1,2,39,1,25,861,165,150,35,0,1341,785,454,2512,0,0,13265,424,304,435,449,1751,1658,45,91,16,51,33,19,256,358,14,28,5,53,22,28,0,1,1,28.9,1,11,1,33,0,53,0,0,7,0,0,1.05E+04,0,95.3,0,6,0,1,137,83.6,16.4,1.51,62,1,1,1,4,11,0,1,1,2,0,0,1,0,1,3,1,1,1,1,1,1,15,2,0,1,0,2,1,1,1,21,3,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,1,4,4,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,4,0,83.3,0,0,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,55,31,39,26,77,2,2,26,7,1,2,13,43,1,24,379,335,328,26,7,727,378,220,1308,6,6,4495,212,151,159,248,751,932,43,30,38,30,63,6,138,178,12,40,5,81,30,87,25,1,1,30.2,1,4,1,120,2,31,0,0,13,0,0,3.49E+03,0,93,0,4,0,10,122,80.6,19.4,1.43,52,4,5,3,2,6,0,2,4,4,5,0,3,4,4,4,1,6,2,2,3,2,15,2,0,1,0,2,1,3,2,12,3,1,2,0,4,0,1,1,2,0,1,1,0,3,0,2,0,2,yes
1,1,1,1,1,1,54,16,14,27,60,10,7,29,17,1,1,11,35,1,53,904,387,375,34,6,1286,823,249,2709,16,16,11412,407,372,364,423,1842,5172,39,48,66,70,50,9,439,488,18,70,5,111,13,90,0,1,1,30.5,1,7,1,74,3,20,0,0,10,3,0,3.36E+03,0,98.4,0,5,0,9,45,81.1,18.9,1.49,47,4,3,3,1,1,0,3,8,3,2,0,3,2,2,2,5,3,1,4,0,6,26,3,0,1,0,6,1,2,2,51,5,0,0,1,1,2,1,0,2,0,1,1,0,1,0,2,0,1,yes
