1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
50,1495,881,2790,731,24,181,12786,2533,393,524,70,1602,545,467,292,4,457,1.72,667,19,84,1,52,17.3,82.7,15,1,1,1,1,33.7,5,111,94.3,1.03E+04,79,11,13,0,29,163,13,174,41,3,32,1,38,1,1,1,3,1,41,0,2,2,1,16,0,3,3,0,2,3,0,0,14,0,1,3,1,0,0,1,0,0,3,0,1,0,2,0,23,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,2,0,1,0,0,1,0,2,0,0,0,1,0,0,2,0,no
44,1171,694,2597,547,26,223,11687,1884,261,418,54,1436,602,375,286,6,473,1.46,342,17,100,1,39,14.7,85.3,13,1,1,1,1,30.3,5,110,93.5,1.33E+03,37,15,15,0,97,105,16,109,24,0,10,0,13,0,0,0,1,0,28,0,0,29,0,0,0,4,1,0,2,0,0,1,45,0,2,0,0,0,1,0,0,0,3,0,1,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,1,0,0,7,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,no
44,1009,686,2102,649,33,3,10090,1849,419,307,44,1353,294,293,177,3,224,1.54,244,12,43,1,11,16.6,83.4,31,1,1,1,1,28,5,136,99.9,315,0,9,26,0,1,287,17,292,75,8,51,1,74,1,1,1,1,1,72,4,0,27,1,46,3,3,7,0,2,1,2,3,0,0,5,4,3,0,3,1,1,1,4,0,0,9,3,51,0,4,10,55,29,44,0,1,2,29,0,1,1,1,3,0,1,0,0,3,0,0,1,1,0,0,4,1,1,0,0,0,0,0,1,0,3,0,0,no
48,1341,769,2878,688,32,36,10163,2061,385,431,53,1456,470,385,232,4,328,1.52,532,19,92,1,45,16.8,83.2,32,1,1,1,1,31.5,5,222,98.9,2.11E+03,12,15,34,0,8,308,18,298,83,2,52,1,68,1,1,1,2,1,90,4,1,49,1,81,2,1,6,0,2,0,5,5,14,0,3,1,0,0,3,2,4,1,1,0,1,0,5,0,3,7,0,0,0,0,0,2,0,0,2,1,3,4,0,4,2,1,3,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,yes
47,1303,893,2432,716,31,178,15213,1697,375,425,58,1853,422,392,270,4,363,1.54,326,19,51,1,23,16,84,52,1,1,1,1,28.9,5,80,94.5,1.26E+04,38,5,28,0,48,304,14,297,86,11,62,1,62,1,1,1,3,1,69,3,0,8,1,56,1,9,5,0,3,2,2,1,10,0,1,1,1,0,1,0,2,1,5,1,4,11,1,47,2,2,3,113,25,27,0,0,1,2,2,0,2,2,5,4,1,1,1,0,0,2,0,0,3,1,1,0,1,0,0,1,1,0,0,0,1,1,0,yes
44,785,477,1438,485,28,110,5161,971,262,267,42,1093,153,256,189,4,124,1.47,174,7,29,1,8,18.5,81.5,22,1,1,1,1,34,5,39,93.9,3.99E+03,35,5,13,0,5,184,18,179,43,2,33,1,39,1,1,1,0,1,49,0,1,0,1,40,4,3,0,0,3,2,2,3,3,0,3,1,3,0,1,1,2,1,1,1,4,6,0,23,1,0,3,15,14,15,0,1,8,66,0,2,0,1,0,3,2,1,0,4,0,0,1,1,0,1,0,0,1,0,0,2,0,0,0,0,2,0,1,no
43,1098,671,2003,637,34,218,7541,1091,288,386,50,1277,280,358,288,4,197,1.38,204,7,74,1,18,18.6,81.4,11,1,1,1,1,27.3,5,49,92.3,5.80E+03,39,12,19,0,71,116,18,112,29,3,12,1,15,1,1,1,0,1,25,1,1,9,1,56,2,8,1,0,1,1,0,0,7,0,0,1,2,0,0,1,0,1,2,1,2,23,0,59,16,1,7,25,23,25,0,0,5,42,1,1,2,2,3,0,1,0,0,5,0,0,0,0,3,0,1,0,1,0,0,2,0,0,0,1,0,2,0,yes
43,990,662,1974,646,32,177,11516,1226,341,318,41,1884,307,283,235,5,164,1.52,623,12,139,1,32,16.9,83.1,67,1,1,1,1,29.9,5,62,93.1,8.10E+03,44,3,42,0,47,459,16,473,106,9,82,1,90,1,1,1,5,0,146,10,2,4,1,0,3,3,4,0,8,3,6,4,9,0,4,6,4,0,2,4,2,2,5,1,4,38,3,140,14,4,10,177,80,110,0,2,7,95,1,3,2,2,7,0,1,0,2,7,5,2,0,0,5,0,0,0,2,1,0,1,0,0,0,1,0,0,1,no
42,1335,1034,3103,802,28,198,11097,1880,381,405,65,2116,482,353,343,5,310,1.52,305,25,85,1,33,19.1,80.9,21,1,1,1,1,31.4,5,361,93.9,6.66E+03,88,12,27,0,44,151,25,156,35,4,25,1,24,1,1,1,1,1,26,2,0,85,1,121,2,17,3,0,1,1,0,0,20,0,0,2,1,0,1,1,1,1,1,1,0,16,2,61,19,3,2,19,43,69,0,0,3,6,0,0,0,0,0,1,0,1,2,4,2,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,0,2,0,yes
40,706,370,1465,337,25,71,5086,747,169,230,22,1015,239,200,143,6,133,1.48,274,16,95,1,29,16.7,83.3,13,1,1,1,1,30.9,5,63,96.4,3.24E+03,10,5,15,0,22,88,7,79,24,2,9,1,12,1,1,1,0,1,14,2,1,11,1,14,1,1,0,0,1,0,0,0,54,0,0,1,2,0,1,0,2,0,1,2,1,1,1,19,0,0,5,7,6,6,0,0,4,28,0,0,1,0,7,0,1,1,0,0,8,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,yes
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
44,961,516,1620,510,27,182,6655,1109,289,344,45,1281,249,315,189,4,211,1.45,157,19,38,1,22,15.7,84.3,18,1,1,1,1,27.5,5,42,92,5.46E+03,41,7,31,0,76,169,7,177,30,3,27,1,27,1,1,1,2,1,39,0,1,0,1,16,2,7,4,0,4,0,2,1,5,0,1,3,1,0,4,1,0,3,5,0,3,12,0,35,8,0,4,13,17,18,0,1,5,49,1,0,2,0,2,2,0,0,1,5,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,no
57,758,478,1550,385,30,4,5804,911,218,236,37,932,201,198,144,6,163,1.37,209,9,16,1,24,17.3,82.7,22,1,1,1,1,28.3,5,150,99.8,9,0,7,22,0,1,167,10,166,35,3,20,1,35,1,1,1,4,0,38,3,0,13,0,0,1,9,2,0,0,2,2,3,69,0,1,1,0,0,0,0,2,2,2,0,1,16,2,38,0,4,10,33,0,0,0,1,6,71,0,1,2,1,6,1,1,1,1,2,47,1,0,1,6,1,0,2,1,1,8,3,0,0,0,0,0,5,0,no
57,541,315,1133,236,28,2,5242,959,164,174,21,451,181,154,60,3,138,1.44,209,9,21,1,13,15.4,84.6,16,1,1,1,1,25,5,152,99.8,4,2,4,17,0,0,184,9,194,38,5,23,1,40,1,1,1,2,1,60,2,0,22,0,0,1,7,1,0,1,2,1,1,0,0,0,1,4,0,2,3,2,0,4,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,1,0,0,0,0,1,0,0,1,0,3,0,2,0,0,0,0,1,0,0,0,0,yes
43,1935,1210,4003,835,31,188,17332,2684,458,621,86,2339,730,499,329,7,487,1.97,818,23,184,1,98,16.3,83.7,43,1,1,1,1,27.9,5,397,96.7,6.75E+03,15,21,29,0,67,307,37,280,91,9,61,1,65,1,1,1,1,1,78,8,1,59,0,18,7,23,1,0,2,1,3,6,71,0,1,0,2,0,1,2,1,2,5,4,2,14,1,45,6,5,6,127,24,27,0,1,1,17,4,2,2,1,1,3,2,1,4,0,48,2,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,2,yes
47,1187,706,2300,525,35,103,8557,1529,288,405,61,1433,424,369,211,4,388,1.56,212,13,31,1,28,17.3,82.7,46,1,1,1,1,30.7,5,141,96.6,1.70E+03,20,10,40,0,16,360,18,366,85,13,68,1,87,1,1,1,2,1,84,4,1,4,1,17,4,6,3,0,3,6,5,0,13,0,6,8,2,0,3,2,3,2,4,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,1,0,0,0,3,1,3,0,1,2,2,1,0,1,0,0,0,0,0,0,2,0,yes
52,726,440,1434,389,29,65,5308,884,227,248,30,932,165,226,131,4,132,1.35,186,10,29,1,21,18.1,81.9,20,1,1,1,1,22.1,5,20,96,893,24,6,19,0,15,145,11,137,38,5,22,1,27,1,1,1,1,1,28,0,1,4,1,31,4,1,2,0,3,1,0,1,1,0,1,0,0,0,0,0,0,4,3,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,3,2,1,0,4,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,yes
41,1202,661,2364,610,25,5,7000,1302,251,400,66,1680,332,350,293,6,253,1.57,333,16,69,1,40,18.1,81.9,9,1,1,1,1,31,5,65,99.8,10,2,9,13,0,4,76,18,78,16,3,8,1,8,1,1,1,1,1,13,1,1,9,1,0,1,8,1,0,1,0,1,1,15,0,0,0,0,0,0,0,0,1,2,2,0,28,0,64,0,2,12,42,13,29,0,0,16,209,0,0,0,0,9,4,0,0,2,14,2,0,0,0,2,0,0,0,1,1,0,5,0,0,1,0,0,2,1,no
42,474,281,978,277,25,56,2617,2427,163,162,24,693,126,143,110,4,106,1.53,170,3,19,1,17,17.5,82.5,22,1,1,1,1,35,5,22,94.4,1.82E+03,30,2,17,0,8,138,6,144,28,3,19,1,26,1,1,1,1,1,29,0,0,1,1,8,2,2,3,0,1,6,0,1,1,0,0,0,2,0,2,0,1,1,3,0,1,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,no
38,25,29,90,35,23,4,362,22,32,11,2,92,5,11,3,1,5,1.37,0,1,0,1,0,18,82,0,1,1,1,1,31.4,1,0,93.5,53,4,0,2,0,0,25,0,26,2,1,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
42,1282,840,2814,564,35,179,10888,1590,272,441,78,971,462,350,278,4,334,1.32,555,20,105,1,53,15.8,84.2,30,1,1,1,1,26.8,5,182,93.4,8.04E+03,109,8,25,0,56,163,27,159,35,3,16,1,22,1,1,1,0,1,35,4,0,15,1,35,3,26,2,0,1,1,1,1,102,0,4,3,1,0,1,1,0,1,1,0,2,10,1,70,94,2,9,14,35,40,0,1,1,15,0,0,0,2,7,2,1,1,1,0,0,1,1,0,9,0,0,1,0,0,8,1,0,0,0,0,0,12,1,yes
43,526,390,937,319,31,35,5277,444,185,167,27,634,111,147,89,3,87,1.47,95,7,23,1,18,18.6,81.4,21,1,1,1,1,28.2,5,13,97.5,3.32E+03,2,2,11,0,20,162,6,169,37,3,27,1,29,1,1,1,0,1,43,1,1,1,1,35,5,2,2,0,1,0,2,1,0,0,3,1,1,0,0,0,1,0,1,0,2,18,0,44,0,1,2,42,22,33,0,0,7,23,0,1,0,1,2,0,0,0,1,1,0,0,1,2,0,0,0,2,0,1,0,2,0,0,0,1,1,0,0,yes
38,994,557,1838,468,29,89,8399,1024,242,356,40,1251,307,311,205,5,197,1.47,297,14,70,1,42,15.4,84.6,43,1,1,1,1,29.7,5,157,96.3,4.01E+03,19,2,39,0,62,234,12,253,41,5,42,1,32,1,1,1,1,1,49,2,1,37,1,8,4,3,3,0,4,2,2,0,36,0,1,6,1,0,2,2,2,4,4,2,4,11,1,46,7,4,8,34,22,23,0,1,11,32,1,0,2,1,5,2,1,0,0,2,1,2,2,0,0,0,2,1,2,3,3,3,0,0,0,0,0,0,0,yes
44,869,519,1611,382,27,178,8449,1067,181,291,42,1013,326,251,201,5,253,1.37,269,6,65,1,20,15,85,12,1,1,1,1,29.8,5,114,91,1.88E+03,68,9,25,0,82,108,11,105,23,2,9,0,16,0,0,0,0,0,19,3,0,4,0,0,1,10,0,0,0,1,1,0,73,0,1,1,1,0,2,0,0,1,2,0,2,0,0,0,46,2,0,0,0,0,0,2,0,0,1,1,1,0,0,3,0,1,0,0,2,0,0,2,0,1,1,3,0,0,4,0,0,0,0,0,0,10,0,no
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
57,970,530,2074,487,35,197,7926,2032,294,336,49,1192,421,282,193,3,253,1.39,619,13,146,1,47,15.2,84.8,36,1,1,1,1,30.4,5,146,93,1.37E+03,33,4,38,0,76,228,16,203,59,8,38,0,44,0,0,0,2,0,37,2,0,22,0,0,0,7,2,0,2,0,1,2,0,0,1,2,3,0,4,2,0,0,3,0,3,0,1,0,2,3,0,0,0,0,0,2,0,0,1,1,1,1,0,5,2,1,1,0,0,0,0,1,0,1,0,0,2,1,0,0,1,0,0,0,1,0,1,no
40,1662,1137,3713,859,29,293,16029,2978,441,570,84,2128,885,471,335,4,679,1.61,761,26,180,1,91,16.8,83.2,34,1,1,1,1,31,5,132,93.2,1.09E+04,102,15,25,0,63,131,17,115,38,3,21,1,12,1,1,1,1,1,10,2,0,26,1,147,2,6,2,0,0,1,1,2,15,0,1,0,0,0,2,0,0,1,3,1,4,21,0,110,49,0,19,75,57,73,3,1,2,41,0,1,1,0,3,1,0,1,1,2,0,0,0,0,7,1,0,0,1,0,0,1,0,0,1,0,0,2,0,yes
49,830,544,1572,474,34,117,6025,1251,246,273,46,1199,174,261,212,4,127,1.5,258,10,46,1,10,17.4,82.6,28,1,1,1,1,32.3,5,27,94.5,4.49E+03,24,6,34,0,13,301,17,296,73,5,60,1,58,1,1,1,2,1,87,5,0,0,1,27,3,2,3,0,4,4,4,5,8,0,5,4,1,0,3,2,2,0,2,2,3,3,0,20,1,4,4,8,13,21,0,2,1,18,2,0,1,1,0,0,0,1,1,0,0,3,1,1,0,1,0,2,3,1,1,1,1,0,0,0,0,0,0,yes
37,858,470,1660,452,29,41,4552,1293,244,275,38,1056,300,245,173,5,243,1.45,181,10,50,1,26,19.3,80.7,26,1,1,1,1,28.5,5,33,97.9,495,14,14,22,0,0,161,16,141,50,6,36,1,27,1,1,1,3,1,21,3,0,7,1,28,0,4,2,0,1,0,3,0,2,0,0,1,2,0,1,3,3,2,1,0,1,15,0,45,0,1,8,40,21,49,0,0,2,18,1,1,1,0,1,2,1,1,2,2,3,0,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,yes
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
47,608,325,1112,282,32,15,4281,774,205,198,33,727,153,180,77,4,132,1.42,137,7,20,1,17,14.7,85.3,17,1,1,1,1,31.9,5,64,98.9,394,5,4,20,0,3,110,4,102,31,1,14,0,13,1,1,1,4,1,14,1,0,1,0,9,2,1,1,0,0,2,1,0,3,0,2,2,1,0,1,1,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,no
42,607,412,1141,344,31,87,4927,881,201,203,23,833,169,178,98,3,131,1.45,155,10,32,1,24,21.4,78.6,40,1,1,1,1,30.2,5,18,94.2,4.05E+03,20,6,39,0,2,225,12,237,54,2,36,1,40,1,1,1,3,1,39,4,1,6,1,26,1,1,1,0,2,1,4,1,0,0,2,0,1,0,0,0,2,2,4,1,1,12,2,55,2,3,1,51,42,66,0,0,9,110,0,1,0,2,0,0,1,1,1,3,0,2,0,1,0,1,0,0,0,1,0,4,0,0,0,0,1,0,0,yes
41,597,355,1068,314,31,76,5449,751,180,204,30,932,144,191,117,3,123,1.47,186,8,19,1,13,16.1,83.9,11,1,1,1,1,26.8,5,28,94.8,4.05E+03,15,4,10,0,17,94,15,97,27,1,11,1,17,1,1,1,0,1,14,0,0,2,1,12,1,0,1,0,0,2,0,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,no
45,951,693,1846,739,31,44,11491,1324,482,320,42,1471,238,293,198,4,221,1.49,146,6,12,1,10,16.4,83.6,25,1,1,1,1,29.1,5,43,96.6,2.46E+03,53,5,16,0,17,212,15,209,62,2,36,1,47,1,1,1,4,1,57,3,0,5,1,71,3,16,3,0,2,1,3,1,5,0,0,1,1,0,2,0,0,0,4,1,1,9,2,44,47,1,9,16,24,38,0,0,2,34,0,0,1,2,2,2,1,0,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,yes
44,1423,881,3007,715,33,43,10914,1753,358,462,74,1860,409,403,334,5,302,1.57,560,19,80,1,46,16.2,83.8,39,1,1,1,1,33.8,5,235,98.4,2.54E+03,30,16,22,0,13,296,25,291,70,8,48,1,64,1,1,1,1,1,90,3,0,27,1,14,6,11,2,0,0,4,1,5,47,0,1,9,3,3,2,0,0,1,4,0,3,22,1,90,19,1,18,64,14,14,8,2,1,32,0,1,3,3,10,3,4,1,0,4,3,1,3,2,15,0,2,0,1,1,0,0,0,0,2,0,0,2,0,yes
51,870,542,1767,496,31,156,8056,815,211,297,41,1198,272,243,210,4,182,1.53,262,10,69,1,41,17.2,82.8,46,1,1,1,1,33.7,5,78,92.2,6.08E+03,68,9,29,0,48,226,10,243,46,2,43,1,38,1,1,1,1,0,39,2,1,16,1,0,1,12,2,0,5,2,4,4,15,0,3,2,1,0,2,0,0,5,1,2,0,37,4,113,44,1,12,149,63,74,0,0,24,78,0,1,1,1,1,5,0,1,0,7,0,0,1,0,0,1,0,1,2,0,5,10,0,0,1,1,0,1,0,no
29,671,436,1160,404,28,126,5351,622,229,218,33,853,132,195,133,4,97,1.34,140,6,26,1,19,19.1,80.9,27,1,1,1,1,29,5,48,92.1,3.97E+03,32,7,27,0,20,185,10,188,50,3,35,1,30,1,1,1,2,1,38,2,1,9,1,19,2,4,2,0,1,4,1,0,2,0,0,2,0,0,0,2,1,3,1,0,1,7,1,27,4,0,2,44,18,16,0,1,1,5,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,no
45,826,521,1647,447,27,74,4794,1037,231,278,34,977,187,263,163,3,145,1.45,152,9,37,1,15,18.1,81.9,25,1,1,1,1,27.1,5,11,96.5,1.82E+03,15,11,38,0,21,197,20,189,46,3,28,1,39,1,1,1,1,1,40,2,0,5,1,47,3,0,0,0,3,1,1,3,0,0,0,3,2,0,3,2,2,1,2,2,2,0,3,0,3,2,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,1,0,0,0,1,0,1,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,yes
53,689,455,1370,397,33,76,5777,1091,239,226,32,861,193,225,149,6,156,1.29,232,12,36,1,1,17.9,82.1,38,1,1,1,1,31.7,5,18,95.6,924,19,4,34,0,5,317,13,311,87,1,66,1,74,1,1,1,2,0,72,5,1,1,1,0,2,0,1,0,6,2,6,3,4,0,2,3,3,0,0,2,2,1,1,1,1,6,1,35,0,6,10,42,17,18,0,3,7,78,1,0,1,3,2,1,1,1,1,0,6,2,1,2,0,1,0,0,0,2,0,1,0,0,2,0,0,0,0,no
51,692,465,1656,496,32,71,5024,1247,355,218,43,1192,277,204,131,4,207,1.44,293,13,55,1,13,18.5,81.5,37,1,1,1,1,26.8,5,55,96.2,1.09E+03,22,6,35,0,11,261,8,249,66,3,34,1,53,1,1,1,2,1,70,5,0,15,0,12,2,1,4,0,0,1,3,0,25,0,6,0,1,0,3,3,2,4,3,1,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,3,1,0,0,1,2,1,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,yes
46,654,454,1464,368,33,89,6094,1366,232,228,28,960,275,220,120,3,233,1.6,151,13,41,1,7,15.8,84.2,36,1,1,1,1,26.1,5,15,94.7,1.74E+03,30,5,32,0,40,257,14,263,62,5,49,1,45,1,1,1,2,0,62,2,1,1,1,0,2,1,4,0,2,7,3,4,0,0,1,2,2,0,1,3,0,3,1,0,0,12,3,39,7,2,2,53,22,36,0,3,3,97,1,1,1,2,3,3,0,1,2,6,0,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,2,yes
40,715,459,1443,389,20,82,6657,772,228,246,46,1062,199,222,136,5,135,1.61,353,7,60,1,24,15.6,84.4,7,1,1,1,1,28.5,3,108,95.1,4.60E+03,29,4,14,0,12,42,10,37,8,3,1,1,0,1,1,1,0,1,0,1,1,4,1,16,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,14,6,1,2,19,7,11,0,0,1,7,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,yes
37,1039,723,2098,496,27,92,8615,1480,300,329,55,1164,262,306,177,4,199,1.55,370,17,61,1,22,16.7,83.3,21,1,1,1,1,33.9,5,58,96.3,3.28E+03,30,7,31,0,29,123,19,125,26,4,19,1,10,1,1,1,2,1,15,1,0,2,0,34,0,1,1,0,3,0,1,0,3,0,2,3,2,0,1,2,1,1,1,0,3,0,1,0,5,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,yes
40,438,295,958,239,21,51,3001,527,127,137,21,631,146,112,107,3,105,1.46,210,5,32,1,21,19.9,80.1,21,1,1,1,1,33.9,5,99,95,743,23,8,20,0,7,119,10,114,30,0,20,1,16,1,1,1,1,1,21,1,0,9,0,8,1,4,1,0,0,1,3,0,0,0,0,1,2,0,1,2,1,0,2,1,1,0,1,0,20,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,yes
44,699,489,1367,456,32,93,4767,873,287,232,38,1216,141,219,128,3,125,1.61,157,6,12,1,12,20.6,79.4,37,1,1,1,1,28.5,5,48,94.8,3.05E+03,20,1,29,0,22,265,13,247,72,5,45,1,50,1,1,1,2,1,72,5,1,4,1,42,3,1,4,0,4,3,3,6,0,0,2,3,1,0,3,2,0,1,3,0,2,10,2,44,2,3,12,33,21,21,0,0,2,10,1,1,2,2,1,1,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,yes
36,456,315,833,314,24,54,2875,1011,183,157,28,615,134,137,102,3,111,1.39,92,2,10,1,11,22.9,77.1,16,1,1,1,1,27.4,5,51,94.1,2.08E+03,27,3,14,0,4,132,5,139,35,0,22,1,25,1,1,1,1,1,31,2,0,13,1,16,0,9,3,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,3,0,1,6,2,14,2,0,3,23,5,8,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,yes
36,1234,810,2671,526,23,51,12761,1534,296,399,78,1264,430,351,230,4,359,1.7,509,19,67,1,44,14.6,85.4,9,1,1,1,1,33.7,5,128,98.5,1.28E+03,9,10,12,0,18,110,18,98,26,5,10,0,21,0,0,0,1,0,35,1,0,4,0,0,0,4,1,0,2,2,1,3,19,0,1,2,0,0,3,1,0,0,1,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,no
43,1988,1273,4195,1082,26,321,19023,3174,554,716,97,2239,826,611,454,8,703,1.45,937,19,111,1,99,15.4,84.6,41,1,1,1,1,28.3,5,89,93,1.42E+04,146,16,19,0,91,323,37,324,77,9,48,1,72,1,1,1,2,1,117,5,0,8,1,103,6,6,4,0,2,1,1,4,21,0,3,1,6,0,4,2,3,3,4,1,3,23,2,80,118,3,10,142,23,23,5,3,1,14,0,2,2,3,16,5,1,1,3,6,34,0,0,0,3,1,3,2,0,0,4,0,0,0,2,1,1,0,1,yes
46,958,641,2023,513,29,138,9174,1062,206,301,42,1197,336,258,289,6,204,1.31,870,15,105,1,34,14.7,85.3,34,1,1,1,1,31.4,5,201,94.6,5.22E+03,31,10,33,0,37,278,18,271,77,6,46,1,63,1,1,1,3,1,73,1,0,13,1,20,2,9,4,0,1,2,3,1,61,0,3,3,3,0,3,3,3,0,1,0,3,0,0,0,1,3,0,0,0,0,0,2,0,0,0,1,2,4,0,4,0,1,0,0,12,1,0,3,0,1,0,1,0,0,13,0,1,0,0,0,0,0,0,yes
1,0,3,1,1,2,0,24,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,50,1,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
48,906,594,1721,500,35,151,7172,1202,260,303,48,1227,210,280,197,4,187,1.41,276,11,20,1,22,16,84,29,1,1,1,1,30.2,5,132,94.1,1.29E+03,15,4,28,0,63,163,11,168,34,2,19,1,26,1,1,1,2,1,26,2,0,3,1,23,1,1,1,0,3,1,5,2,21,0,0,2,3,0,2,1,2,2,4,0,1,20,1,48,1,1,5,60,17,20,0,0,1,6,0,0,0,0,4,2,1,0,1,0,0,0,0,2,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,yes
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
